constructorResultsId,raceId,constructorId,points,date
11471,1009,2,0.0,2019-09-01 13:10:00
11472,1009,207,0.0,2019-09-01 13:10:00
11473,1009,0,0.0,2019-09-01 13:10:00
11474,1009,3,4.0,2019-09-01 13:10:00
11475,1009,4,8.0,2019-09-01 13:10:00
11476,1009,8,10.0,2019-09-01 13:10:00
11477,1009,129,33.0,2019-09-01 13:10:00
11478,1009,5,38.0,2019-09-01 13:10:00
11479,1009,208,9.0,2019-09-01 13:10:00
11480,1010,0,1.0,2019-09-08 13:10:00
11481,1010,2,0.0,2019-09-08 13:10:00
11482,1010,207,0.0,2019-09-08 13:10:00
11483,1010,4,0.0,2019-09-08 13:10:00
11484,1010,49,2.0,2019-09-08 13:10:00
11485,1010,129,34.0,2019-09-08 13:10:00
11486,1010,8,12.0,2019-09-08 13:10:00
11487,1010,3,22.0,2019-09-08 13:10:00
11488,1010,5,25.0,2019-09-08 13:10:00
11489,1010,208,6.0,2019-09-08 13:10:00
11490,1011,2,0.0,2019-09-22 12:10:00
11491,1011,208,0.0,2019-09-22 12:10:00
11492,1011,207,0.0,2019-09-22 12:10:00
11493,1011,49,1.0,2019-09-22 12:10:00
11494,1011,3,2.0,2019-09-22 12:10:00
11495,1011,0,6.0,2019-09-22 12:10:00
11496,1011,129,22.0,2019-09-22 12:10:00
11497,1011,8,23.0,2019-09-22 12:10:00
11498,1011,5,43.0,2019-09-22 12:10:00
11499,1011,4,4.0,2019-09-22 12:10:00
11500,1012,3,1.0,2019-09-29 11:10:00
11501,1012,2,0.0,2019-09-29 11:10:00
11502,1012,49,0.0,2019-09-29 11:10:00
11503,1012,4,0.0,2019-09-29 11:10:00
11504,1012,207,2.0,2019-09-29 11:10:00
11505,1012,129,44.0,2019-09-29 11:10:00
11506,1012,0,12.0,2019-09-29 11:10:00
11507,1012,8,22.0,2019-09-29 11:10:00
11508,1012,5,15.0,2019-09-29 11:10:00
11509,1012,208,6.0,2019-09-29 11:10:00
11510,1013,208,6.0,2019-10-13 05:10:00
11511,1013,2,0.0,2019-10-13 05:10:00
11512,1013,207,0.0,2019-10-13 05:10:00
11513,1013,49,0.0,2019-10-13 05:10:00
11514,1013,4,7.0,2019-10-13 05:10:00
11515,1013,129,41.0,2019-10-13 05:10:00
11516,1013,0,10.0,2019-10-13 05:10:00
11517,1013,8,12.0,2019-10-13 05:10:00
11518,1013,5,26.0,2019-10-13 05:10:00
11519,1013,3,0.0,2019-10-13 05:10:00
11520,1014,2,0.0,2019-10-27 19:10:00
11521,1014,207,0.0,2019-10-27 19:10:00
11522,1014,49,0.0,2019-10-27 19:10:00
11523,1014,0,0.0,2019-10-27 19:10:00
11524,1014,4,2.0,2019-10-27 19:10:00
11525,1014,208,6.0,2019-10-27 19:10:00
11526,1014,8,18.0,2019-10-27 19:10:00
11527,1014,5,31.0,2019-10-27 19:10:00
11528,1014,129,40.0,2019-10-27 19:10:00
11529,1014,3,5.0,2019-10-27 19:10:00
11530,1015,49,0.0,2019-11-03 19:10:00
11531,1015,2,0.0,2019-11-03 19:10:00
11532,1015,207,0.0,2019-11-03 19:10:00
11533,1015,4,0.0,2019-11-03 19:10:00
11534,1015,208,1.0,2019-11-03 19:10:00
11535,1015,0,10.0,2019-11-03 19:10:00
11536,1015,3,10.0,2019-11-03 19:10:00
11537,1015,5,13.0,2019-11-03 19:10:00
11538,1015,8,25.0,2019-11-03 19:10:00
11539,1015,129,43.0,2019-11-03 19:10:00
11540,1016,5,0.0,2019-11-17 17:10:00
11541,1016,2,0.0,2019-11-17 17:10:00
11542,1016,207,0.0,2019-11-17 17:10:00
11543,1016,208,2.0,2019-11-17 17:10:00
11544,1016,129,6.0,2019-11-17 17:10:00
11545,1016,3,8.0,2019-11-17 17:10:00
11546,1016,49,22.0,2019-11-17 17:10:00
11547,1016,0,19.0,2019-11-17 17:10:00
11548,1016,4,19.0,2019-11-17 17:10:00
11549,1016,8,25.0,2019-11-17 17:10:00
11550,1017,207,0.0,2019-12-01 13:10:00
11551,1017,49,0.0,2019-12-01 13:10:00
11552,1017,3,0.0,2019-12-01 13:10:00
11553,1017,4,2.0,2019-12-01 13:10:00
11554,1017,2,0.0,2019-12-01 13:10:00
11555,1017,208,6.0,2019-12-01 13:10:00
11556,1017,5,25.0,2019-12-01 13:10:00
11557,1017,8,26.0,2019-12-01 13:10:00
11558,1017,129,38.0,2019-12-01 13:10:00
11559,1017,0,5.0,2019-12-01 13:10:00
11560,1018,8,0.0,2020-07-05 13:10:00
11561,1018,2,0.0,2020-07-05 13:10:00
11562,1018,49,2.0,2020-07-05 13:10:00
11563,1018,3,4.0,2020-07-05 13:10:00
11564,1018,207,0.0,2020-07-05 13:10:00
11565,1018,208,8.0,2020-07-05 13:10:00
11566,1018,0,26.0,2020-07-05 13:10:00
11567,1018,5,19.0,2020-07-05 13:10:00
11568,1018,129,37.0,2020-07-05 13:10:00
11569,1018,209,6.0,2020-07-05 13:10:00
11570,1019,5,0.0,2020-07-12 13:10:00
11571,1019,2,0.0,2020-07-12 13:10:00
11572,1019,207,0.0,2020-07-12 13:10:00
11573,1019,49,0.0,2020-07-12 13:10:00
11574,1019,209,1.0,2020-07-12 13:10:00
11575,1019,3,4.0,2020-07-12 13:10:00
11576,1019,0,13.0,2020-07-12 13:10:00
11577,1019,8,27.0,2020-07-12 13:10:00
11578,1019,129,43.0,2020-07-12 13:10:00
11579,1019,208,14.0,2020-07-12 13:10:00
11580,1020,209,0.0,2020-07-19 13:10:00
11581,1020,2,0.0,2020-07-19 13:10:00
11582,1020,49,0.0,2020-07-19 13:10:00
11583,1020,0,2.0,2020-07-19 13:10:00
11584,1020,207,1.0,2020-07-19 13:10:00
11585,1020,3,4.0,2020-07-19 13:10:00
11586,1020,5,8.0,2020-07-19 13:10:00
11587,1020,208,18.0,2020-07-19 13:10:00
11588,1020,8,28.0,2020-07-19 13:10:00
11589,1020,129,41.0,2020-07-19 13:10:00
11590,1021,207,0.0,2020-08-02 13:10:00
11591,1021,49,0.0,2020-08-02 13:10:00
11592,1021,2,0.0,2020-08-02 13:10:00
11593,1021,208,2.0,2020-08-02 13:10:00
11594,1021,209,6.0,2020-08-02 13:10:00
11595,1021,0,10.0,2020-08-02 13:10:00
11596,1021,3,20.0,2020-08-02 13:10:00
11597,1021,5,16.0,2020-08-02 13:10:00
11598,1021,8,23.0,2020-08-02 13:10:00
11599,1021,129,25.0,2020-08-02 13:10:00
11600,1022,207,0.0,2020-08-09 13:10:00
11601,1022,49,0.0,2020-08-09 13:10:00
11602,1022,209,1.0,2020-08-09 13:10:00
11603,1022,0,2.0,2020-08-09 13:10:00
11604,1022,2,0.0,2020-08-09 13:10:00
11605,1022,208,14.0,2020-08-09 13:10:00
11606,1022,5,12.0,2020-08-09 13:10:00
11607,1022,129,34.0,2020-08-09 13:10:00
11608,1022,8,35.0,2020-08-09 13:10:00
11609,1022,3,4.0,2020-08-09 13:10:00
11610,1023,207,0.0,2020-08-16 13:10:00
11611,1023,49,0.0,2020-08-16 13:10:00
11612,1023,3,0.0,2020-08-16 13:10:00
11613,1023,209,2.0,2020-08-16 13:10:00
11614,1023,2,0.0,2020-08-16 13:10:00
11615,1023,0,9.0,2020-08-16 13:10:00
11616,1023,208,22.0,2020-08-16 13:10:00
11617,1023,8,22.0,2020-08-16 13:10:00
11618,1023,129,41.0,2020-08-16 13:10:00
11619,1023,5,6.0,2020-08-16 13:10:00
11620,1024,2,0.0,2020-08-30 13:10:00
11621,1024,207,0.0,2020-08-30 13:10:00
11622,1024,5,0.0,2020-08-30 13:10:00
11623,1024,49,0.0,2020-08-30 13:10:00
11624,1024,208,3.0,2020-08-30 13:10:00
11625,1024,209,4.0,2020-08-30 13:10:00
11626,1024,3,23.0,2020-08-30 13:10:00
11627,1024,8,23.0,2020-08-30 13:10:00
11628,1024,129,43.0,2020-08-30 13:10:00
11629,1024,0,6.0,2020-08-30 13:10:00
11630,1025,207,0.0,2020-09-06 13:10:00
11631,1025,5,0.0,2020-09-06 13:10:00
11632,1025,8,0.0,2020-09-06 13:10:00
11633,1025,49,0.0,2020-09-06 13:10:00
11634,1025,3,12.0,2020-09-06 13:10:00
11635,1025,208,16.0,2020-09-06 13:10:00
11636,1025,129,17.0,2020-09-06 13:10:00
11637,1025,2,0.0,2020-09-06 13:10:00
11638,1025,0,30.0,2020-09-06 13:10:00
11639,1025,209,27.0,2020-09-06 13:10:00
11640,1026,207,0.0,2020-09-13 13:10:00
11641,1026,2,0.0,2020-09-13 13:10:00
11642,1026,49,2.0,2020-09-13 13:10:00
11643,1026,5,5.0,2020-09-13 13:10:00
11644,1026,209,6.0,2020-09-13 13:10:00
11645,1026,0,8.0,2020-09-13 13:10:00
11646,1026,208,10.0,2020-09-13 13:10:00
11647,1026,3,12.0,2020-09-13 13:10:00
11648,1026,8,15.0,2020-09-13 13:10:00
11649,1026,129,44.0,2020-09-13 13:10:00
11650,1027,2,0.0,2020-09-27 11:10:00
11651,1027,207,0.0,2020-09-27 11:10:00
11652,1027,49,0.0,2020-09-27 11:10:00
11653,1027,209,6.0,2020-09-27 11:10:00
11654,1027,0,0.0,2020-09-27 11:10:00
11655,1027,3,16.0,2020-09-27 11:10:00
11656,1027,208,12.0,2020-09-27 11:10:00
11657,1027,8,19.0,2020-09-27 11:10:00
11658,1027,129,41.0,2020-09-27 11:10:00
11659,1027,5,8.0,2020-09-27 11:10:00
11660,1028,2,0.0,2020-10-11 13:10:00
11661,1028,49,1.0,2020-10-11 13:10:00
11662,1028,5,6.0,2020-10-11 13:10:00
11663,1028,209,8.0,2020-10-11 13:10:00
11664,1028,207,2.0,2020-10-11 13:10:00
11665,1028,208,16.0,2020-10-11 13:10:00
11666,1028,3,15.0,2020-10-11 13:10:00
11667,1028,8,19.0,2020-10-11 13:10:00
11668,1028,129,25.0,2020-10-11 13:10:00
11669,1028,0,10.0,2020-10-11 13:10:00
11670,1029,207,0.0,2020-10-25 12:10:00
11671,1029,129,44.0,2020-10-25 12:10:00
11672,1029,8,15.0,2020-10-25 12:10:00
11673,1029,5,13.0,2020-10-25 12:10:00
11674,1029,209,10.0,2020-10-25 12:10:00
11675,1029,0,8.0,2020-10-25 12:10:00
11676,1029,208,6.0,2020-10-25 12:10:00
11677,1029,3,6.0,2020-10-25 12:10:00
11678,1029,49,0.0,2020-10-25 12:10:00
11679,1029,2,0.0,2020-10-25 12:10:00
11680,1030,2,0.0,2020-11-01 12:10:00
11681,1030,49,3.0,2020-11-01 12:10:00
11682,1030,8,0.0,2020-11-01 12:10:00
11683,1030,207,0.0,2020-11-01 12:10:00
11684,1030,0,10.0,2020-11-01 12:10:00
11685,1030,208,8.0,2020-11-01 12:10:00
11686,1030,5,10.0,2020-11-01 12:10:00
11687,1030,209,12.0,2020-11-01 12:10:00
11688,1030,3,15.0,2020-11-01 12:10:00
11689,1030,129,44.0,2020-11-01 12:10:00
11690,1031,207,0.0,2020-11-15 10:10:00
11691,1031,2,0.0,2020-11-15 10:10:00
11692,1031,49,0.0,2020-11-15 10:10:00
11693,1031,209,0.0,2020-11-15 10:10:00
11694,1031,3,1.0,2020-11-15 10:10:00
11695,1031,8,14.0,2020-11-15 10:10:00
11696,1031,0,15.0,2020-11-15 10:10:00
11697,1031,5,27.0,2020-11-15 10:10:00
11698,1031,208,20.0,2020-11-15 10:10:00
11699,1031,129,25.0,2020-11-15 10:10:00
11700,1032,207,0.0,2020-11-29 14:10:00
11701,1032,49,0.0,2020-11-29 14:10:00
11702,1032,2,0.0,2020-11-29 14:10:00
11703,1032,5,1.0,2020-11-29 14:10:00
11704,1032,208,0.0,2020-11-29 14:10:00
11705,1032,209,8.0,2020-11-29 14:10:00
11706,1032,0,22.0,2020-11-29 14:10:00
11707,1032,8,34.0,2020-11-29 14:10:00
11708,1032,129,29.0,2020-11-29 14:10:00
11709,1032,3,8.0,2020-11-29 14:10:00
11710,1033,207,0.0,2020-12-06 17:10:00
11711,1033,49,0.0,2020-12-06 17:10:00
11712,1033,5,0.0,2020-12-06 17:10:00
11713,1033,129,7.0,2020-12-06 17:10:00
11714,1033,2,0.0,2020-12-06 17:10:00
11715,1033,8,8.0,2020-12-06 17:10:00
11716,1033,0,13.0,2020-12-06 17:10:00
11717,1033,3,28.0,2020-12-06 17:10:00
11718,1033,208,40.0,2020-12-06 17:10:00
11719,1033,209,6.0,2020-12-06 17:10:00
11720,1034,207,0.0,2020-12-13 13:10:00
11721,1034,2,0.0,2020-12-13 13:10:00
11722,1034,5,0.0,2020-12-13 13:10:00
11723,1034,49,0.0,2020-12-13 13:10:00
11724,1034,208,1.0,2020-12-13 13:10:00
11725,1034,209,4.0,2020-12-13 13:10:00
11726,1034,0,18.0,2020-12-13 13:10:00
11727,1034,129,33.0,2020-12-13 13:10:00
11728,1034,8,37.0,2020-12-13 13:10:00
11729,1034,3,9.0,2020-12-13 13:10:00
11730,1035,210,0.0,2021-03-28 15:00:00
11731,1035,207,0.0,2021-03-28 15:00:00
11732,1035,2,0.0,2021-03-28 15:00:00
11733,1035,49,0.0,2021-03-28 15:00:00
11734,1035,115,1.0,2021-03-28 15:00:00
11735,1035,5,12.0,2021-03-28 15:00:00
11736,1035,0,18.0,2021-03-28 15:00:00
11737,1035,8,28.0,2021-03-28 15:00:00
11738,1035,129,41.0,2021-03-28 15:00:00
11739,1035,209,2.0,2021-03-28 15:00:00
11740,1036,115,4.0,2021-04-18 13:00:00
11741,1036,8,25.0,2021-04-18 13:00:00
11742,1036,129,19.0,2021-04-18 13:00:00
11743,1036,0,23.0,2021-04-18 13:00:00
11744,1036,5,22.0,2021-04-18 13:00:00
11745,1036,209,6.0,2021-04-18 13:00:00
11746,1036,49,0.0,2021-04-18 13:00:00
11747,1036,210,3.0,2021-04-18 13:00:00
11748,1036,207,0.0,2021-04-18 13:00:00
11749,1036,2,0.0,2021-04-18 13:00:00
11750,1037,2,0.0,2021-05-02 14:00:00
11751,1037,207,0.0,2021-05-02 14:00:00
11752,1037,49,0.0,2021-05-02 14:00:00
11753,1037,209,1.0,2021-05-02 14:00:00
11754,1037,115,0.0,2021-05-02 14:00:00
11755,1037,5,8.0,2021-05-02 14:00:00
11756,1037,0,12.0,2021-05-02 14:00:00
11757,1037,8,30.0,2021-05-02 14:00:00
11758,1037,129,41.0,2021-05-02 14:00:00
11759,1037,210,10.0,2021-05-02 14:00:00
11760,1038,207,0.0,2021-05-09 13:00:00
11761,1038,2,0.0,2021-05-09 13:00:00
11762,1038,115,0.0,2021-05-09 13:00:00
11763,1038,209,1.0,2021-05-09 13:00:00
11764,1038,49,0.0,2021-05-09 13:00:00
11765,1038,0,12.0,2021-05-09 13:00:00
11766,1038,5,18.0,2021-05-09 13:00:00
11767,1038,8,29.0,2021-05-09 13:00:00
11768,1038,129,40.0,2021-05-09 13:00:00
11769,1038,210,2.0,2021-05-09 13:00:00
11770,1039,207,0.0,2021-05-23 13:00:00
11771,1039,5,18.0,2021-05-23 13:00:00
11772,1039,8,37.0,2021-05-23 13:00:00
11773,1039,0,15.0,2021-05-23 13:00:00
11774,1039,115,14.0,2021-05-23 13:00:00
11775,1039,209,8.0,2021-05-23 13:00:00
11776,1039,129,7.0,2021-05-23 13:00:00
11777,1039,210,2.0,2021-05-23 13:00:00
11778,1039,49,1.0,2021-05-23 13:00:00
11779,1039,2,0.0,2021-05-23 13:00:00
11780,1040,129,0.0,2021-06-06 12:00:00
11781,1040,49,1.0,2021-06-06 12:00:00
11782,1040,2,0.0,2021-06-06 12:00:00
11783,1040,207,0.0,2021-06-06 12:00:00
11784,1040,210,8.0,2021-06-06 12:00:00
11785,1040,0,12.0,2021-06-06 12:00:00
11786,1040,5,16.0,2021-06-06 12:00:00
11787,1040,209,21.0,2021-06-06 12:00:00
11788,1040,115,18.0,2021-06-06 12:00:00
11789,1040,8,25.0,2021-06-06 12:00:00
11790,1041,207,0.0,2021-06-20 13:00:00
11791,1041,49,0.0,2021-06-20 13:00:00
11792,1041,2,0.0,2021-06-20 13:00:00
11793,1041,5,0.0,2021-06-20 13:00:00
11794,1041,115,3.0,2021-06-20 13:00:00
11795,1041,209,6.0,2021-06-20 13:00:00
11796,1041,0,18.0,2021-06-20 13:00:00
11797,1041,129,30.0,2021-06-20 13:00:00
11798,1041,8,41.0,2021-06-20 13:00:00
11799,1041,210,4.0,2021-06-20 13:00:00
11800,1042,209,1.0,2021-06-27 13:00:00
11801,1042,2,0.0,2021-06-27 13:00:00
11802,1042,207,0.0,2021-06-27 13:00:00
11803,1042,49,0.0,2021-06-27 13:00:00
11804,1042,210,2.0,2021-06-27 13:00:00
11805,1042,8,37.0,2021-06-27 13:00:00
11806,1042,5,14.0,2021-06-27 13:00:00
11807,1042,0,10.0,2021-06-27 13:00:00
11808,1042,129,34.0,2021-06-27 13:00:00
11809,1042,115,4.0,2021-06-27 13:00:00
11810,1043,2,0.0,2021-07-04 13:00:00
11811,1043,207,0.0,2021-07-04 13:00:00
11812,1043,49,0.0,2021-07-04 13:00:00
11813,1043,115,0.0,2021-07-04 13:00:00
11814,1043,210,1.0,2021-07-04 13:00:00
11815,1043,8,34.0,2021-07-04 13:00:00
11816,1043,5,14.0,2021-07-04 13:00:00
11817,1043,0,21.0,2021-07-04 13:00:00
11818,1043,129,30.0,2021-07-04 13:00:00
11819,1043,209,2.0,2021-07-04 13:00:00
11820,1044,207,0.0,2021-07-18 14:00:00
11821,1044,8,3.0,2021-07-18 14:00:00
11822,1044,49,0.0,2021-07-18 14:00:00
11823,1044,2,0.0,2021-07-18 14:00:00
11824,1044,209,1.0,2021-07-18 14:00:00
11825,1044,210,8.0,2021-07-18 14:00:00
11826,1044,0,22.0,2021-07-18 14:00:00
11827,1044,5,26.0,2021-07-18 14:00:00
11828,1044,129,43.0,2021-07-18 14:00:00
11829,1044,115,4.0,2021-07-18 14:00:00
11830,1045,8,2.0,2021-08-01 13:00:00
11831,1045,207,0.0,2021-08-01 13:00:00
11832,1045,0,0.0,2021-08-01 13:00:00
11833,1045,49,1.0,2021-08-01 13:00:00
11834,1045,2,10.0,2021-08-01 13:00:00
11835,1045,209,19.0,2021-08-01 13:00:00
11836,1045,5,15.0,2021-08-01 13:00:00
11837,1045,129,18.0,2021-08-01 13:00:00
11838,1045,115,0.0,2021-08-01 13:00:00
11839,1045,210,37.0,2021-08-01 13:00:00
11840,1046,207,0.0,2021-08-29 13:00:00
11841,1046,49,0.0,2021-08-29 13:00:00
11842,1046,5,2.5,2021-08-29 13:00:00
11843,1046,210,3.0,2021-08-29 13:00:00
11844,1046,209,4.0,2021-08-29 13:00:00
11845,1046,115,5.0,2021-08-29 13:00:00
11846,1046,0,6.0,2021-08-29 13:00:00
11847,1046,129,7.5,2021-08-29 13:00:00
11848,1046,2,10.0,2021-08-29 13:00:00
11849,1046,8,12.5,2021-08-29 13:00:00
11850,1047,2,0.0,2021-09-05 13:00:00
11851,1047,49,0.0,2021-09-05 13:00:00
11852,1047,115,0.0,2021-09-05 13:00:00
11853,1047,0,1.0,2021-09-05 13:00:00
11854,1047,207,0.0,2021-09-05 13:00:00
11855,1047,5,16.0,2021-09-05 13:00:00
11856,1047,209,12.0,2021-09-05 13:00:00
11857,1047,129,34.0,2021-09-05 13:00:00
11858,1047,8,29.0,2021-09-05 13:00:00
11859,1047,210,10.0,2021-09-05 13:00:00
11860,1048,207,0.0,2021-09-12 13:00:00
11861,1048,49,0.0,2021-09-12 13:00:00
11862,1048,2,2.0,2021-09-12 13:00:00
11863,1048,210,5.0,2021-09-12 13:00:00
11864,1048,209,0.0,2021-09-12 13:00:00
11865,1048,8,12.0,2021-09-12 13:00:00
11866,1048,5,20.0,2021-09-12 13:00:00
11867,1048,129,18.0,2021-09-12 13:00:00
11868,1048,0,45.0,2021-09-12 13:00:00
11869,1048,115,6.0,2021-09-12 13:00:00
11870,1049,207,0.0,2021-09-26 12:00:00
11871,1049,209,0.0,2021-09-26 12:00:00
11872,1049,115,0.0,2021-09-26 12:00:00
11873,1049,2,1.0,2021-09-26 12:00:00
11874,1049,49,4.0,2021-09-26 12:00:00
11875,1049,210,8.0,2021-09-26 12:00:00
11876,1049,5,15.0,2021-09-26 12:00:00
11877,1049,8,20.0,2021-09-26 12:00:00
11878,1049,129,35.0,2021-09-26 12:00:00
11879,1049,0,19.0,2021-09-26 12:00:00
11880,1050,210,1.0,2021-10-10 12:00:00
11881,1050,2,0.0,2021-10-10 12:00:00
11882,1050,207,0.0,2021-10-10 12:00:00
11883,1050,115,2.0,2021-10-10 12:00:00
11884,1050,49,0.0,2021-10-10 12:00:00
11885,1050,209,8.0,2021-10-10 12:00:00
11886,1050,5,16.0,2021-10-10 12:00:00
11887,1050,8,33.0,2021-10-10 12:00:00
11888,1050,129,36.0,2021-10-10 12:00:00
11889,1050,0,6.0,2021-10-10 12:00:00
11890,1051,210,0.0,2021-10-24 19:00:00
11891,1051,207,0.0,2021-10-24 19:00:00
11892,1051,2,0.0,2021-10-24 19:00:00
11893,1051,49,0.0,2021-10-24 19:00:00
11894,1051,115,1.0,2021-10-24 19:00:00
11895,1051,209,2.0,2021-10-24 19:00:00
11896,1051,0,14.0,2021-10-24 19:00:00
11897,1051,5,18.0,2021-10-24 19:00:00
11898,1051,129,27.0,2021-10-24 19:00:00
11899,1051,8,40.0,2021-10-24 19:00:00
11900,1052,2,0.0,2021-11-07 19:00:00
11901,1052,0,1.0,2021-11-07 19:00:00
11902,1052,210,2.0,2021-11-07 19:00:00
11903,1052,49,4.0,2021-11-07 19:00:00
11904,1052,207,0.0,2021-11-07 19:00:00
11905,1052,5,18.0,2021-11-07 19:00:00
11906,1052,209,12.0,2021-11-07 19:00:00
11907,1052,129,18.0,2021-11-07 19:00:00
11908,1052,8,40.0,2021-11-07 19:00:00
11909,1052,115,6.0,2021-11-07 19:00:00
11910,1053,2,0.0,2021-11-14 17:00:00
11911,1053,49,0.0,2021-11-14 17:00:00
11912,1053,115,0.0,2021-11-14 17:00:00
11913,1053,0,1.0,2021-11-14 17:00:00
11914,1053,207,0.0,2021-11-14 17:00:00
11915,1053,209,6.0,2021-11-14 17:00:00
11916,1053,5,19.0,2021-11-14 17:00:00
11917,1053,8,33.0,2021-11-14 17:00:00
11918,1053,129,43.0,2021-11-14 17:00:00
11919,1053,210,6.0,2021-11-14 17:00:00
11920,1054,2,0.0,2021-11-21 14:00:00
11921,1054,207,0.0,2021-11-21 14:00:00
11922,1054,49,0.0,2021-11-21 14:00:00
11923,1054,209,0.0,2021-11-21 14:00:00
11924,1054,0,2.0,2021-11-21 14:00:00
11925,1054,5,10.0,2021-11-21 14:00:00
11926,1054,210,25.0,2021-11-21 14:00:00
11927,1054,8,31.0,2021-11-21 14:00:00
11928,1054,129,25.0,2021-11-21 14:00:00
11929,1054,115,9.0,2021-11-21 14:00:00
11930,1055,49,2.0,2021-12-05 17:30:00
11931,1055,207,0.0,2021-12-05 17:30:00
11932,1055,2,0.0,2021-12-05 17:30:00
11933,1055,115,0.0,2021-12-05 17:30:00
11934,1055,5,10.0,2021-12-05 17:30:00
11935,1055,209,8.0,2021-12-05 17:30:00
11936,1055,0,11.0,2021-12-05 17:30:00
11937,1055,210,12.0,2021-12-05 17:30:00
11938,1055,8,18.0,2021-12-05 17:30:00
11939,1055,129,41.0,2021-12-05 17:30:00
11940,1056,49,0.0,2021-12-12 13:00:00
11941,1056,2,0.0,2021-12-12 13:00:00
11942,1056,207,0.0,2021-12-12 13:00:00
11943,1056,115,0.0,2021-12-12 13:00:00
11944,1056,210,6.0,2021-12-12 13:00:00
11945,1056,209,22.0,2021-12-12 13:00:00
11946,1056,5,16.0,2021-12-12 13:00:00
11947,1056,129,26.0,2021-12-12 13:00:00
11948,1056,8,26.0,2021-12-12 13:00:00
11949,1056,0,6.0,2021-12-12 13:00:00
11950,1057,115,0.0,2022-03-20 15:00:00
11951,1057,8,0.0,2022-03-20 15:00:00
11952,1057,0,0.0,2022-03-20 15:00:00
11953,1057,2,0.0,2022-03-20 15:00:00
11954,1057,209,4.0,2022-03-20 15:00:00
11955,1057,5,44.0,2022-03-20 15:00:00
11956,1057,49,9.0,2022-03-20 15:00:00
11957,1057,207,10.0,2022-03-20 15:00:00
11958,1057,129,27.0,2022-03-20 15:00:00
11959,1057,210,8.0,2022-03-20 15:00:00
11960,1058,207,2.0,2022-03-27 17:00:00
11961,1058,2,0.0,2022-03-27 17:00:00
11962,1058,115,0.0,2022-03-27 17:00:00
11963,1058,49,0.0,2022-03-27 17:00:00
11964,1058,209,4.0,2022-03-27 17:00:00
11965,1058,8,37.0,2022-03-27 17:00:00
11966,1058,210,8.0,2022-03-27 17:00:00
11967,1058,129,11.0,2022-03-27 17:00:00
11968,1058,5,34.0,2022-03-27 17:00:00
11969,1058,0,6.0,2022-03-27 17:00:00
11970,1059,207,0.0,2022-04-10 05:00:00
11971,1059,115,0.0,2022-04-10 05:00:00
11972,1059,2,1.0,2022-04-10 05:00:00
11973,1059,209,2.0,2022-04-10 05:00:00
11974,1059,49,4.0,2022-04-10 05:00:00
11975,1059,0,18.0,2022-04-10 05:00:00
11976,1059,129,27.0,2022-04-10 05:00:00
11977,1059,8,18.0,2022-04-10 05:00:00
11978,1059,5,26.0,2022-04-10 05:00:00
11979,1059,210,6.0,2022-04-10 05:00:00
11980,1060,115,5.0,2022-04-24 13:00:00
11981,1060,210,0.0,2022-04-24 13:00:00
11982,1060,2,0.0,2022-04-24 13:00:00
11983,1060,207,3.0,2022-04-24 13:00:00
11984,1060,209,6.0,2022-04-24 13:00:00
11985,1060,5,20.0,2022-04-24 13:00:00
11986,1060,49,12.0,2022-04-24 13:00:00
11987,1060,129,12.0,2022-04-24 13:00:00
11988,1060,0,22.0,2022-04-24 13:00:00
11989,1060,8,58.0,2022-04-24 13:00:00
11990,1061,207,0.0,2022-05-08 19:30:00
11991,1061,0,0.0,2022-05-08 19:30:00
11992,1061,209,0.0,2022-05-08 19:30:00
11993,1061,115,1.0,2022-05-08 19:30:00
11994,1061,2,2.0,2022-05-08 19:30:00
11995,1061,49,6.0,2022-05-08 19:30:00
11996,1061,129,18.0,2022-05-08 19:30:00
11997,1061,5,33.0,2022-05-08 19:30:00
11998,1061,8,38.0,2022-05-08 19:30:00
11999,1061,210,4.0,2022-05-08 19:30:00
12000,1062,209,1.0,2022-05-22 13:00:00
12001,1062,2,0.0,2022-05-22 13:00:00
12002,1062,207,0.0,2022-05-22 13:00:00
12003,1062,115,0.0,2022-05-22 13:00:00
12004,1062,0,4.0,2022-05-22 13:00:00
12005,1062,8,44.0,2022-05-22 13:00:00
12006,1062,49,8.0,2022-05-22 13:00:00
12007,1062,5,12.0,2022-05-22 13:00:00
12008,1062,129,25.0,2022-05-22 13:00:00
12009,1062,210,8.0,2022-05-22 13:00:00
12010,1063,115,1.0,2022-05-29 13:00:00
12011,1063,207,0.0,2022-05-29 13:00:00
12012,1063,2,0.0,2022-05-29 13:00:00
12013,1063,209,0.0,2022-05-29 13:00:00
12014,1063,49,2.0,2022-05-29 13:00:00
12015,1063,8,40.0,2022-05-29 13:00:00
12016,1063,0,9.0,2022-05-29 13:00:00
12017,1063,129,14.0,2022-05-29 13:00:00
12018,1063,5,30.0,2022-05-29 13:00:00
12019,1063,210,6.0,2022-05-29 13:00:00
12020,1064,5,0.0,2022-06-12 11:00:00
12021,1064,207,0.0,2022-06-12 11:00:00
12022,1064,2,0.0,2022-06-12 11:00:00
12023,1064,49,0.0,2022-06-12 11:00:00
12024,1064,0,6.0,2022-06-12 11:00:00
12025,1064,115,8.0,2022-06-12 11:00:00
12026,1064,209,10.0,2022-06-12 11:00:00
12027,1064,129,27.0,2022-06-12 11:00:00
12028,1064,8,44.0,2022-06-12 11:00:00
12029,1064,210,7.0,2022-06-12 11:00:00
