constructorStandingsId,raceId,constructorId,points,position,wins,date
12069,992,8,319.0,3,3,2018-10-07 05:10:00
12070,992,0,58.0,6,0,2018-10-07 05:10:00
12071,993,3,106.0,4,0,2018-10-21 18:10:00
12072,993,8,337.0,3,3,2018-10-21 18:10:00
12073,993,129,563.0,1,9,2018-10-21 18:10:00
12074,993,14,28.0,9,0,2018-10-21 18:10:00
12075,993,0,58.0,6,0,2018-10-21 18:10:00
12076,993,9,47.0,7,0,2018-10-21 18:10:00
12077,993,2,7.0,10,0,2018-10-21 18:10:00
12078,993,4,32.0,8,0,2018-10-21 18:10:00
12079,993,207,84.0,5,0,2018-10-21 18:10:00
12080,993,5,497.0,2,6,2018-10-21 18:10:00
12081,994,207,84.0,5,0,2018-10-28 19:10:00
12082,994,4,33.0,9,0,2018-10-28 19:10:00
12083,994,9,47.0,7,0,2018-10-28 19:10:00
12084,994,14,36.0,8,0,2018-10-28 19:10:00
12085,994,3,114.0,4,0,2018-10-28 19:10:00
12086,994,5,530.0,2,6,2018-10-28 19:10:00
12087,994,129,585.0,1,9,2018-10-28 19:10:00
12088,994,8,362.0,3,4,2018-10-28 19:10:00
12089,994,0,62.0,6,0,2018-10-28 19:10:00
12090,994,2,7.0,10,0,2018-10-28 19:10:00
12091,995,207,90.0,5,0,2018-11-11 17:10:00
12092,995,4,33.0,9,0,2018-11-11 17:10:00
12093,995,2,7.0,10,0,2018-11-11 17:10:00
12094,995,9,48.0,7,0,2018-11-11 17:10:00
12095,995,3,114.0,4,0,2018-11-11 17:10:00
12096,995,0,62.0,6,0,2018-11-11 17:10:00
12097,995,8,392.0,3,4,2018-11-11 17:10:00
12098,995,129,620.0,1,10,2018-11-11 17:10:00
12099,995,5,553.0,2,6,2018-11-11 17:10:00
12100,995,14,42.0,8,0,2018-11-11 17:10:00
12101,996,207,93.0,5,0,2018-11-25 13:10:00
12102,996,4,33.0,9,0,2018-11-25 13:10:00
12103,996,9,52.0,7,0,2018-11-25 13:10:00
12104,996,14,48.0,8,0,2018-11-25 13:10:00
12105,996,5,571.0,2,6,2018-11-25 13:10:00
12106,996,129,655.0,1,11,2018-11-25 13:10:00
12107,996,0,62.0,6,0,2018-11-25 13:10:00
12108,996,2,7.0,10,0,2018-11-25 13:10:00
12109,996,8,419.0,3,4,2018-11-25 13:10:00
12110,996,3,122.0,4,0,2018-11-25 13:10:00
12111,997,129,44.0,1,1,2019-03-17 05:10:00
12112,997,49,4.0,6,0,2019-03-17 05:10:00
12113,997,208,2.0,7,0,2019-03-17 05:10:00
12114,997,4,1.0,8,0,2019-03-17 05:10:00
12115,997,0,0.0,9,0,2019-03-17 05:10:00
12116,997,2,0.0,10,0,2019-03-17 05:10:00
12117,997,3,6.0,5,0,2019-03-17 05:10:00
12118,997,207,8.0,4,0,2019-03-17 05:10:00
12119,997,8,15.0,3,0,2019-03-17 05:10:00
12120,997,5,22.0,2,0,2019-03-17 05:10:00
12121,998,207,8.0,6,0,2019-03-31 15:10:00
12122,998,3,6.0,7,0,2019-03-31 15:10:00
12123,998,129,87.0,1,2,2019-03-31 15:10:00
12124,998,49,10.0,4,0,2019-03-31 15:10:00
12125,998,2,0.0,10,0,2019-03-31 15:10:00
12126,998,4,3.0,8,0,2019-03-31 15:10:00
12127,998,8,31.0,3,0,2019-03-31 15:10:00
12128,998,208,3.0,9,0,2019-03-31 15:10:00
12129,998,5,48.0,2,0,2019-03-31 15:10:00
12130,998,0,8.0,5,0,2019-03-31 15:10:00
12131,999,207,8.0,6,0,2019-04-14 06:10:00
12132,999,3,12.0,4,0,2019-04-14 06:10:00
12133,999,49,12.0,5,0,2019-04-14 06:10:00
12134,999,208,7.0,8,0,2019-04-14 06:10:00
12135,999,8,52.0,3,0,2019-04-14 06:10:00
12136,999,0,8.0,7,0,2019-04-14 06:10:00
12137,999,2,0.0,10,0,2019-04-14 06:10:00
12138,999,129,130.0,1,3,2019-04-14 06:10:00
12139,999,5,73.0,2,0,2019-04-14 06:10:00
12140,999,4,4.0,9,0,2019-04-14 06:10:00
12141,1000,0,18.0,4,0,2019-04-28 12:10:00
12142,1000,2,0.0,10,0,2019-04-28 12:10:00
12143,1000,4,4.0,9,0,2019-04-28 12:10:00
12144,1000,49,13.0,6,0,2019-04-28 12:10:00
12145,1000,3,12.0,7,0,2019-04-28 12:10:00
12146,1000,129,173.0,1,4,2019-04-28 12:10:00
12147,1000,8,64.0,3,0,2019-04-28 12:10:00
12148,1000,207,8.0,8,0,2019-04-28 12:10:00
12149,1000,5,99.0,2,0,2019-04-28 12:10:00
12150,1000,208,17.0,5,0,2019-04-28 12:10:00
12151,1001,2,0.0,10,0,2019-05-12 13:10:00
12152,1001,0,22.0,4,0,2019-05-12 13:10:00
12153,1001,5,121.0,2,0,2019-05-12 13:10:00
12154,1001,208,17.0,5,0,2019-05-12 13:10:00
12155,1001,4,6.0,9,0,2019-05-12 13:10:00
12156,1001,207,15.0,6,0,2019-05-12 13:10:00
12157,1001,8,87.0,3,0,2019-05-12 13:10:00
12158,1001,129,217.0,1,5,2019-05-12 13:10:00
12159,1001,3,12.0,8,0,2019-05-12 13:10:00
12160,1001,49,13.0,7,0,2019-05-12 13:10:00
12161,1002,3,14.0,8,0,2019-05-26 13:10:00
12162,1002,49,13.0,9,0,2019-05-26 13:10:00
12163,1002,208,17.0,5,0,2019-05-26 13:10:00
12164,1002,4,16.0,7,0,2019-05-26 13:10:00
12165,1002,0,30.0,4,0,2019-05-26 13:10:00
12166,1002,2,0.0,10,0,2019-05-26 13:10:00
12167,1002,129,257.0,1,6,2019-05-26 13:10:00
12168,1002,8,110.0,3,0,2019-05-26 13:10:00
12169,1002,5,139.0,2,0,2019-05-26 13:10:00
12170,1002,207,16.0,6,0,2019-05-26 13:10:00
12171,1003,2,0.0,10,0,2019-06-09 18:10:00
12172,1003,0,30.0,4,0,2019-06-09 18:10:00
12173,1003,4,17.0,7,0,2019-06-09 18:10:00
12174,1003,208,19.0,6,0,2019-06-09 18:10:00
12175,1003,49,13.0,9,0,2019-06-09 18:10:00
12176,1003,3,28.0,5,0,2019-06-09 18:10:00
12177,1003,129,295.0,1,7,2019-06-09 18:10:00
12178,1003,207,16.0,8,0,2019-06-09 18:10:00
12179,1003,5,172.0,2,0,2019-06-09 18:10:00
12180,1003,8,124.0,3,0,2019-06-09 18:10:00
12181,1004,129,338.0,1,8,2019-06-23 13:10:00
12182,1004,8,137.0,3,0,2019-06-23 13:10:00
12183,1004,5,198.0,2,0,2019-06-23 13:10:00
12184,1004,49,19.0,7,0,2019-06-23 13:10:00
12185,1004,3,32.0,5,0,2019-06-23 13:10:00
12186,1004,208,19.0,6,0,2019-06-23 13:10:00
12187,1004,0,40.0,4,0,2019-06-23 13:10:00
12188,1004,4,17.0,8,0,2019-06-23 13:10:00
12189,1004,207,16.0,9,0,2019-06-23 13:10:00
12190,1004,2,0.0,10,0,2019-06-23 13:10:00
12191,1005,0,52.0,4,0,2019-06-30 13:10:00
12192,1005,2,0.0,10,0,2019-06-30 13:10:00
12193,1005,4,17.0,8,0,2019-06-30 13:10:00
12194,1005,49,22.0,6,0,2019-06-30 13:10:00
12195,1005,3,32.0,5,0,2019-06-30 13:10:00
12196,1005,8,169.0,3,1,2019-06-30 13:10:00
12197,1005,129,363.0,1,8,2019-06-30 13:10:00
12198,1005,207,16.0,9,0,2019-06-30 13:10:00
12199,1005,5,228.0,2,0,2019-06-30 13:10:00
12200,1005,208,19.0,7,0,2019-06-30 13:10:00
12201,1006,2,0.0,10,0,2019-07-14 13:10:00
12202,1006,0,60.0,4,0,2019-07-14 13:10:00
12203,1006,5,243.0,2,0,2019-07-14 13:10:00
12204,1006,208,19.0,7,0,2019-07-14 13:10:00
12205,1006,207,16.0,9,0,2019-07-14 13:10:00
12206,1006,3,39.0,5,0,2019-07-14 13:10:00
12207,1006,8,191.0,3,1,2019-07-14 13:10:00
12208,1006,129,407.0,1,9,2019-07-14 13:10:00
12209,1006,4,19.0,8,0,2019-07-14 13:10:00
12210,1006,49,26.0,6,0,2019-07-14 13:10:00
12211,1007,5,261.0,2,0,2019-07-28 13:10:00
12212,1007,2,1.0,10,0,2019-07-28 13:10:00
12213,1007,8,217.0,3,2,2019-07-28 13:10:00
12214,1007,3,39.0,6,0,2019-07-28 13:10:00
12215,1007,129,409.0,1,9,2019-07-28 13:10:00
12216,1007,49,26.0,9,0,2019-07-28 13:10:00
12217,1007,4,42.0,5,0,2019-07-28 13:10:00
12218,1007,0,70.0,4,0,2019-07-28 13:10:00
12219,1007,207,26.0,8,0,2019-07-28 13:10:00
12220,1007,208,31.0,7,0,2019-07-28 13:10:00
12221,1008,0,82.0,4,0,2019-08-04 13:10:00
12222,1008,2,1.0,10,0,2019-08-04 13:10:00
12223,1008,4,43.0,5,0,2019-08-04 13:10:00
12224,1008,49,32.0,7,0,2019-08-04 13:10:00
12225,1008,129,438.0,1,10,2019-08-04 13:10:00
12226,1008,8,244.0,3,2,2019-08-04 13:10:00
12227,1008,207,26.0,9,0,2019-08-04 13:10:00
12228,1008,208,31.0,8,0,2019-08-04 13:10:00
12229,1008,5,288.0,2,0,2019-08-04 13:10:00
12230,1008,3,39.0,6,0,2019-08-04 13:10:00
12231,1009,3,43.0,6,0,2019-09-01 13:10:00
12232,1009,49,32.0,8,0,2019-09-01 13:10:00
12233,1009,208,40.0,7,0,2019-09-01 13:10:00
12234,1009,5,326.0,2,1,2019-09-01 13:10:00
12235,1009,0,82.0,4,0,2019-09-01 13:10:00
12236,1009,2,1.0,10,0,2019-09-01 13:10:00
12237,1009,8,254.0,3,2,2019-09-01 13:10:00
12238,1009,129,471.0,1,10,2019-09-01 13:10:00
12239,1009,207,26.0,9,0,2019-09-01 13:10:00
12240,1009,4,51.0,5,0,2019-09-01 13:10:00
12241,1010,0,83.0,4,0,2019-09-08 13:10:00
12242,1010,2,1.0,10,0,2019-09-08 13:10:00
12243,1010,208,46.0,7,0,2019-09-08 13:10:00
12244,1010,49,34.0,8,0,2019-09-08 13:10:00
12245,1010,207,26.0,9,0,2019-09-08 13:10:00
12246,1010,5,351.0,2,2,2019-09-08 13:10:00
12247,1010,8,266.0,3,2,2019-09-08 13:10:00
12248,1010,129,505.0,1,10,2019-09-08 13:10:00
12249,1010,4,51.0,6,0,2019-09-08 13:10:00
12250,1010,3,65.0,5,0,2019-09-08 13:10:00
12251,1011,3,67.0,5,0,2019-09-22 12:10:00
12252,1011,49,35.0,8,0,2019-09-22 12:10:00
12253,1011,208,46.0,7,0,2019-09-22 12:10:00
12254,1011,4,55.0,6,0,2019-09-22 12:10:00
12255,1011,0,89.0,4,0,2019-09-22 12:10:00
12256,1011,2,1.0,10,0,2019-09-22 12:10:00
12257,1011,129,527.0,1,10,2019-09-22 12:10:00
12258,1011,8,289.0,3,2,2019-09-22 12:10:00
12259,1011,5,394.0,2,3,2019-09-22 12:10:00
12260,1011,207,26.0,9,0,2019-09-22 12:10:00
12261,1012,2,1.0,10,0,2019-09-29 11:10:00
12262,1012,0,101.0,4,0,2019-09-29 11:10:00
12263,1012,49,35.0,8,0,2019-09-29 11:10:00
12264,1012,208,52.0,7,0,2019-09-29 11:10:00
12265,1012,3,68.0,5,0,2019-09-29 11:10:00
12266,1012,207,28.0,9,0,2019-09-29 11:10:00
12267,1012,5,409.0,2,3,2019-09-29 11:10:00
12268,1012,8,311.0,3,2,2019-09-29 11:10:00
12269,1012,129,571.0,1,11,2019-09-29 11:10:00
12270,1012,4,55.0,6,0,2019-09-29 11:10:00
12271,1013,129,612.0,1,12,2019-10-13 05:10:00
12272,1013,3,68.0,5,0,2019-10-13 05:10:00
12273,1013,5,435.0,2,3,2019-10-13 05:10:00
12274,1013,8,323.0,3,2,2019-10-13 05:10:00
12275,1013,2,1.0,10,0,2019-10-13 05:10:00
12276,1013,0,111.0,4,0,2019-10-13 05:10:00
12277,1013,4,62.0,6,0,2019-10-13 05:10:00
12278,1013,208,58.0,7,0,2019-10-13 05:10:00
12279,1013,49,35.0,8,0,2019-10-13 05:10:00
12280,1013,207,28.0,9,0,2019-10-13 05:10:00
12281,1014,129,652.0,1,13,2019-10-27 19:10:00
12282,1014,3,73.0,5,0,2019-10-27 19:10:00
12283,1014,207,28.0,9,0,2019-10-27 19:10:00
12284,1014,5,466.0,2,3,2019-10-27 19:10:00
12285,1014,49,35.0,8,0,2019-10-27 19:10:00
12286,1014,208,64.0,7,0,2019-10-27 19:10:00
12287,1014,4,64.0,6,0,2019-10-27 19:10:00
12288,1014,0,111.0,4,0,2019-10-27 19:10:00
12289,1014,2,1.0,10,0,2019-10-27 19:10:00
12290,1014,8,341.0,3,2,2019-10-27 19:10:00
12291,1015,2,1.0,10,0,2019-11-03 19:10:00
12292,1015,0,121.0,4,0,2019-11-03 19:10:00
12293,1015,4,64.0,7,0,2019-11-03 19:10:00
12294,1015,208,65.0,6,0,2019-11-03 19:10:00
12295,1015,49,35.0,8,0,2019-11-03 19:10:00
12296,1015,3,83.0,5,0,2019-11-03 19:10:00
12297,1015,207,28.0,9,0,2019-11-03 19:10:00
12298,1015,5,479.0,2,3,2019-11-03 19:10:00
12299,1015,8,366.0,3,2,2019-11-03 19:10:00
12300,1015,129,695.0,1,14,2019-11-03 19:10:00
12301,1016,2,1.0,10,0,2019-11-17 17:10:00
12302,1016,0,140.0,4,0,2019-11-17 17:10:00
12303,1016,4,83.0,6,0,2019-11-17 17:10:00
12304,1016,208,67.0,7,0,2019-11-17 17:10:00
12305,1016,49,57.0,8,0,2019-11-17 17:10:00
12306,1016,3,91.0,5,0,2019-11-17 17:10:00
12307,1016,207,28.0,9,0,2019-11-17 17:10:00
12308,1016,5,479.0,2,3,2019-11-17 17:10:00
12309,1016,8,391.0,3,3,2019-11-17 17:10:00
12310,1016,129,701.0,1,14,2019-11-17 17:10:00
12311,1017,0,145.0,4,0,2019-12-01 13:10:00
12312,1017,4,85.0,6,0,2019-12-01 13:10:00
12313,1017,2,1.0,10,0,2019-12-01 13:10:00
12314,1017,49,57.0,8,0,2019-12-01 13:10:00
12315,1017,3,91.0,5,0,2019-12-01 13:10:00
12316,1017,207,28.0,9,0,2019-12-01 13:10:00
12317,1017,5,504.0,2,3,2019-12-01 13:10:00
12318,1017,8,417.0,3,3,2019-12-01 13:10:00
12319,1017,129,739.0,1,15,2019-12-01 13:10:00
12320,1017,208,73.0,7,0,2019-12-01 13:10:00
12321,1018,8,0.0,9,0,2020-07-05 13:10:00
12322,1018,207,0.0,10,0,2020-07-05 13:10:00
12323,1018,3,4.0,6,0,2020-07-05 13:10:00
12324,1018,0,26.0,2,0,2020-07-05 13:10:00
12325,1018,208,8.0,4,0,2020-07-05 13:10:00
12326,1018,2,0.0,8,0,2020-07-05 13:10:00
12327,1018,5,19.0,3,0,2020-07-05 13:10:00
12328,1018,129,37.0,1,1,2020-07-05 13:10:00
12329,1018,209,6.0,5,0,2020-07-05 13:10:00
12330,1018,49,2.0,7,0,2020-07-05 13:10:00
12331,1019,209,7.0,7,0,2020-07-12 13:10:00
12332,1019,3,8.0,6,0,2020-07-12 13:10:00
12333,1019,49,2.0,8,0,2020-07-12 13:10:00
12334,1019,2,0.0,9,0,2020-07-12 13:10:00
12335,1019,8,27.0,3,0,2020-07-12 13:10:00
12336,1019,208,22.0,4,0,2020-07-12 13:10:00
12337,1019,0,39.0,2,0,2020-07-12 13:10:00
12338,1019,207,0.0,10,0,2020-07-12 13:10:00
12339,1019,129,80.0,1,2,2020-07-12 13:10:00
12340,1019,5,19.0,5,0,2020-07-12 13:10:00
12341,1020,129,121.0,1,3,2020-07-19 13:10:00
12342,1020,49,2.0,8,0,2020-07-19 13:10:00
12343,1020,207,1.0,9,0,2020-07-19 13:10:00
12344,1020,0,41.0,3,0,2020-07-19 13:10:00
12345,1020,5,27.0,5,0,2020-07-19 13:10:00
12346,1020,208,40.0,4,0,2020-07-19 13:10:00
12347,1020,3,12.0,6,0,2020-07-19 13:10:00
12348,1020,209,7.0,7,0,2020-07-19 13:10:00
12349,1020,8,55.0,2,0,2020-07-19 13:10:00
12350,1020,2,0.0,10,0,2020-07-19 13:10:00
12351,1021,8,78.0,2,0,2020-08-02 13:10:00
12352,1021,209,13.0,7,0,2020-08-02 13:10:00
12353,1021,208,42.0,5,0,2020-08-02 13:10:00
12354,1021,0,51.0,3,0,2020-08-02 13:10:00
12355,1021,5,43.0,4,0,2020-08-02 13:10:00
12356,1021,129,146.0,1,4,2020-08-02 13:10:00
12357,1021,207,1.0,9,0,2020-08-02 13:10:00
12358,1021,3,32.0,6,0,2020-08-02 13:10:00
12359,1021,49,2.0,8,0,2020-08-02 13:10:00
12360,1021,2,0.0,10,0,2020-08-02 13:10:00
12361,1022,8,113.0,2,1,2020-08-09 13:10:00
12362,1022,2,0.0,10,0,2020-08-09 13:10:00
12363,1022,207,1.0,9,0,2020-08-09 13:10:00
12364,1022,3,36.0,6,0,2020-08-09 13:10:00
12365,1022,209,14.0,7,0,2020-08-09 13:10:00
12366,1022,129,180.0,1,4,2020-08-09 13:10:00
12367,1022,208,41.0,5,0,2020-08-09 13:10:00
12368,1022,0,53.0,4,0,2020-08-09 13:10:00
12369,1022,49,2.0,8,0,2020-08-09 13:10:00
12370,1022,5,55.0,3,0,2020-08-09 13:10:00
12371,1023,207,1.0,9,0,2020-08-16 13:10:00
12372,1023,8,135.0,2,1,2020-08-16 13:10:00
12373,1023,2,0.0,10,0,2020-08-16 13:10:00
12374,1023,49,2.0,8,0,2020-08-16 13:10:00
12375,1023,3,36.0,6,0,2020-08-16 13:10:00
12376,1023,209,16.0,7,0,2020-08-16 13:10:00
12377,1023,208,63.0,3,0,2020-08-16 13:10:00
12378,1023,0,62.0,4,0,2020-08-16 13:10:00
12379,1023,5,61.0,5,0,2020-08-16 13:10:00
12380,1023,129,221.0,1,5,2020-08-16 13:10:00
12381,1024,207,1.0,9,0,2020-08-30 13:10:00
12382,1024,8,158.0,2,1,2020-08-30 13:10:00
12383,1024,2,0.0,10,0,2020-08-30 13:10:00
12384,1024,5,61.0,5,0,2020-08-30 13:10:00
12385,1024,3,59.0,6,0,2020-08-30 13:10:00
12386,1024,209,20.0,7,0,2020-08-30 13:10:00
12387,1024,208,66.0,4,0,2020-08-30 13:10:00
12388,1024,0,68.0,3,0,2020-08-30 13:10:00
12389,1024,129,264.0,1,6,2020-08-30 13:10:00
12390,1024,49,2.0,8,0,2020-08-30 13:10:00
12391,1025,8,158.0,2,1,2020-09-06 13:10:00
12392,1025,207,1.0,9,0,2020-09-06 13:10:00
12393,1025,2,0.0,10,0,2020-09-06 13:10:00
12394,1025,208,82.0,4,0,2020-09-06 13:10:00
12395,1025,3,71.0,5,0,2020-09-06 13:10:00
12396,1025,209,47.0,7,1,2020-09-06 13:10:00
12397,1025,129,281.0,1,6,2020-09-06 13:10:00
12398,1025,49,2.0,8,0,2020-09-06 13:10:00
12399,1025,5,61.0,6,0,2020-09-06 13:10:00
12400,1025,0,98.0,3,0,2020-09-06 13:10:00
12401,1026,207,1.0,9,0,2020-09-13 13:10:00
12402,1026,8,173.0,2,1,2020-09-13 13:10:00
12403,1026,2,0.0,10,0,2020-09-13 13:10:00
12404,1026,3,83.0,5,0,2020-09-13 13:10:00
12405,1026,209,53.0,7,1,2020-09-13 13:10:00
12406,1026,208,92.0,4,0,2020-09-13 13:10:00
12407,1026,0,106.0,3,0,2020-09-13 13:10:00
12408,1026,5,66.0,6,0,2020-09-13 13:10:00
12409,1026,129,325.0,1,7,2020-09-13 13:10:00
12410,1026,49,4.0,8,0,2020-09-13 13:10:00
12411,1027,207,1.0,9,0,2020-09-27 11:10:00
12412,1027,129,366.0,1,8,2020-09-27 11:10:00
12413,1027,8,192.0,2,1,2020-09-27 11:10:00
12414,1027,0,106.0,3,0,2020-09-27 11:10:00
12415,1027,49,4.0,8,0,2020-09-27 11:10:00
12416,1027,3,99.0,5,0,2020-09-27 11:10:00
12417,1027,209,59.0,7,1,2020-09-27 11:10:00
12418,1027,208,104.0,4,0,2020-09-27 11:10:00
12419,1027,5,74.0,6,0,2020-09-27 11:10:00
12420,1027,2,0.0,10,0,2020-09-27 11:10:00
12421,1028,207,3.0,9,0,2020-10-11 13:10:00
12422,1028,8,211.0,2,1,2020-10-11 13:10:00
12423,1028,0,116.0,4,0,2020-10-11 13:10:00
12424,1028,49,5.0,8,0,2020-10-11 13:10:00
12425,1028,3,114.0,5,0,2020-10-11 13:10:00
12426,1028,129,391.0,1,9,2020-10-11 13:10:00
12427,1028,5,80.0,6,0,2020-10-11 13:10:00
12428,1028,208,120.0,3,0,2020-10-11 13:10:00
12429,1028,209,67.0,7,1,2020-10-11 13:10:00
12430,1028,2,0.0,10,0,2020-10-11 13:10:00
12431,1029,207,3.0,9,0,2020-10-25 12:10:00
12432,1029,8,226.0,2,1,2020-10-25 12:10:00
12433,1029,2,0.0,10,0,2020-10-25 12:10:00
12434,1029,3,120.0,5,0,2020-10-25 12:10:00
12435,1029,209,77.0,7,1,2020-10-25 12:10:00
12436,1029,208,126.0,3,0,2020-10-25 12:10:00
12437,1029,0,124.0,4,0,2020-10-25 12:10:00
12438,1029,5,93.0,6,0,2020-10-25 12:10:00
12439,1029,129,435.0,1,10,2020-10-25 12:10:00
12440,1029,49,5.0,8,0,2020-10-25 12:10:00
12441,1030,8,226.0,2,1,2020-11-01 12:10:00
12442,1030,2,0.0,10,0,2020-11-01 12:10:00
12443,1030,207,3.0,9,0,2020-11-01 12:10:00
12444,1030,3,135.0,3,0,2020-11-01 12:10:00
12445,1030,49,8.0,8,0,2020-11-01 12:10:00
12446,1030,129,479.0,1,11,2020-11-01 12:10:00
12447,1030,5,103.0,6,0,2020-11-01 12:10:00
12448,1030,209,89.0,7,1,2020-11-01 12:10:00
12449,1030,0,134.0,4,0,2020-11-01 12:10:00
12450,1030,208,134.0,5,0,2020-11-01 12:10:00
12451,1031,207,3.0,9,0,2020-11-15 10:10:00
12452,1031,8,240.0,2,1,2020-11-15 10:10:00
12453,1031,0,149.0,4,0,2020-11-15 10:10:00
12454,1031,49,8.0,8,0,2020-11-15 10:10:00
12455,1031,2,0.0,10,0,2020-11-15 10:10:00
12456,1031,129,504.0,1,12,2020-11-15 10:10:00
12457,1031,208,154.0,3,0,2020-11-15 10:10:00
12458,1031,209,89.0,7,1,2020-11-15 10:10:00
12459,1031,5,130.0,6,0,2020-11-15 10:10:00
12460,1031,3,136.0,5,0,2020-11-15 10:10:00
12461,1032,209,97.0,7,1,2020-11-29 14:10:00
12462,1032,208,154.0,4,0,2020-11-29 14:10:00
12463,1032,129,533.0,1,13,2020-11-29 14:10:00
12464,1032,0,171.0,3,0,2020-11-29 14:10:00
12465,1032,5,131.0,6,0,2020-11-29 14:10:00
12466,1032,49,8.0,8,0,2020-11-29 14:10:00
12467,1032,3,144.0,5,0,2020-11-29 14:10:00
12468,1032,207,3.0,9,0,2020-11-29 14:10:00
12469,1032,2,0.0,10,0,2020-11-29 14:10:00
12470,1032,8,274.0,2,1,2020-11-29 14:10:00
12471,1033,207,3.0,9,0,2020-12-06 17:10:00
12472,1033,8,282.0,2,1,2020-12-06 17:10:00
12473,1033,129,540.0,1,13,2020-12-06 17:10:00
12474,1033,49,8.0,8,0,2020-12-06 17:10:00
12475,1033,2,0.0,10,0,2020-12-06 17:10:00
12476,1033,5,131.0,6,0,2020-12-06 17:10:00
12477,1033,208,194.0,3,1,2020-12-06 17:10:00
12478,1033,209,103.0,7,1,2020-12-06 17:10:00
12479,1033,0,184.0,4,0,2020-12-06 17:10:00
12480,1033,3,172.0,5,0,2020-12-06 17:10:00
12481,1034,209,107.0,7,1,2020-12-13 13:10:00
12482,1034,3,181.0,5,0,2020-12-13 13:10:00
12483,1034,49,8.0,8,0,2020-12-13 13:10:00
12484,1034,2,0.0,10,0,2020-12-13 13:10:00
12485,1034,8,319.0,2,2,2020-12-13 13:10:00
12486,1034,207,3.0,9,0,2020-12-13 13:10:00
12487,1034,0,202.0,3,0,2020-12-13 13:10:00
12488,1034,5,131.0,6,0,2020-12-13 13:10:00
12489,1034,129,573.0,1,13,2020-12-13 13:10:00
12490,1034,208,195.0,4,1,2020-12-13 13:10:00
12491,1035,0,18.0,3,0,2021-03-28 15:00:00
12492,1035,8,28.0,2,0,2021-03-28 15:00:00
12493,1035,129,41.0,1,1,2021-03-28 15:00:00
12494,1035,115,1.0,6,0,2021-03-28 15:00:00
12495,1035,207,0.0,10,0,2021-03-28 15:00:00
12496,1035,5,12.0,4,0,2021-03-28 15:00:00
12497,1035,210,0.0,8,0,2021-03-28 15:00:00
12498,1035,2,0.0,9,0,2021-03-28 15:00:00
12499,1035,49,0.0,7,0,2021-03-28 15:00:00
12500,1035,209,2.0,5,0,2021-03-28 15:00:00
12501,1036,0,41.0,3,0,2021-04-18 13:00:00
12502,1036,210,3.0,7,0,2021-04-18 13:00:00
12503,1036,115,5.0,6,0,2021-04-18 13:00:00
12504,1036,209,8.0,5,0,2021-04-18 13:00:00
12505,1036,8,53.0,2,1,2021-04-18 13:00:00
12506,1036,207,0.0,10,0,2021-04-18 13:00:00
12507,1036,129,60.0,1,1,2021-04-18 13:00:00
12508,1036,2,0.0,9,0,2021-04-18 13:00:00
12509,1036,5,34.0,4,0,2021-04-18 13:00:00
12510,1036,49,0.0,8,0,2021-04-18 13:00:00
12511,1037,8,83.0,2,1,2021-05-02 14:00:00
12512,1037,5,42.0,4,0,2021-05-02 14:00:00
12513,1037,209,9.0,6,0,2021-05-02 14:00:00
12514,1037,115,5.0,7,0,2021-05-02 14:00:00
12515,1037,0,53.0,3,0,2021-05-02 14:00:00
12516,1037,210,13.0,5,0,2021-05-02 14:00:00
12517,1037,2,0.0,9,0,2021-05-02 14:00:00
12518,1037,207,0.0,10,0,2021-05-02 14:00:00
12519,1037,49,0.0,8,0,2021-05-02 14:00:00
12520,1037,129,101.0,1,2,2021-05-02 14:00:00
12521,1038,129,141.0,1,3,2021-05-09 13:00:00
12522,1038,8,112.0,2,1,2021-05-09 13:00:00
12523,1038,0,65.0,3,0,2021-05-09 13:00:00
12524,1038,2,0.0,9,0,2021-05-09 13:00:00
12525,1038,49,0.0,8,0,2021-05-09 13:00:00
12526,1038,210,15.0,5,0,2021-05-09 13:00:00
12527,1038,5,60.0,4,0,2021-05-09 13:00:00
12528,1038,207,0.0,10,0,2021-05-09 13:00:00
12529,1038,115,5.0,7,0,2021-05-09 13:00:00
12530,1038,209,10.0,6,0,2021-05-09 13:00:00
12531,1039,209,18.0,6,0,2021-05-23 13:00:00
12532,1039,115,19.0,5,0,2021-05-23 13:00:00
12533,1039,49,1.0,8,0,2021-05-23 13:00:00
12534,1039,210,17.0,7,0,2021-05-23 13:00:00
12535,1039,2,0.0,9,0,2021-05-23 13:00:00
12536,1039,5,78.0,4,0,2021-05-23 13:00:00
12537,1039,0,80.0,3,0,2021-05-23 13:00:00
12538,1039,207,0.0,10,0,2021-05-23 13:00:00
12539,1039,129,148.0,2,3,2021-05-23 13:00:00
12540,1039,8,149.0,1,2,2021-05-23 13:00:00
12541,1040,207,0.0,9,0,2021-06-06 12:00:00
12542,1040,2,0.0,10,0,2021-06-06 12:00:00
12543,1040,210,25.0,7,0,2021-06-06 12:00:00
12544,1040,49,2.0,8,0,2021-06-06 12:00:00
12545,1040,115,37.0,6,0,2021-06-06 12:00:00
12546,1040,5,94.0,3,0,2021-06-06 12:00:00
12547,1040,0,92.0,4,0,2021-06-06 12:00:00
12548,1040,209,39.0,5,0,2021-06-06 12:00:00
12549,1040,129,148.0,2,3,2021-06-06 12:00:00
12550,1040,8,174.0,1,3,2021-06-06 12:00:00
12551,1041,207,0.0,10,0,2021-06-20 13:00:00
12552,1041,2,0.0,9,0,2021-06-20 13:00:00
